"ID","OR","Last Name","First Name","Team","Status","Status Details","Eligible Positions","Avg. Pick","Avg. Round","Avg. Cost","% Drafted","FG%","FT%","3PTM","PTS","REB","AST","ST","BLK","TO","Image"
"428.p.6442","362","Mays","Skylar","LAL","Available","","PG,SG","","","","","0.396","0.765","16","155","43","85","21","4","20","https://s.yimg.com/iu/api/res/1.2/VEeNW8z1NfaRr6B4wchbsg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/01312024/6442.png"
"428.p.6471","363","Gill","Anthony","WAS","Available","","C,PF","","","","","0.469","0.806","10","189","94","34","13","11","23","https://s.yimg.com/iu/api/res/1.2/6bIh22HNku54D35Affa5ww--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10112023/6471.png"
"428.p.10103","364","Walker","Jarace","IND","Available","","PF","144.2","12.8","$1.5","6%","0.409","0.889","22","120","63","40","15","11","17","https://s.yimg.com/iu/api/res/1.2/2.2UtHRfaLsT.rci8bu4Fg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10182023/10103.png"
"428.p.10120","365","Smith Jr.","Nick","CHA","Available","","PG,SG","","","","","0.391","0.867","63","302","72","59","10","7","39","https://s.yimg.com/iu/api/res/1.2/FQmU6P9_55109Qr3wQhyuA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10102023/10120.png"
"428.p.6065","366","Milton","Shake","NYK","Available","","PG,SG","","","","","0.405","0.816","18","216","75","60","19","6","31","https://s.yimg.com/iu/api/res/1.2/AmwY9z4eTvlFPTcwIJVTig--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02202024/6065.png"
"428.p.6213","367","Little","Nassir","PHX","Available","","PF,SF","","","","","0.460","0.850","21","152","75","21","10","10","14","https://s.yimg.com/iu/api/res/1.2/ogPq95t2.8df1IfXihZj9w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10172023/6213.png"
"428.p.6409","368","Pokusevski","Aleksej","CHA","Available","","C,PF","","","","","0.405","0.732","18","146","89","35","15","13","19","https://s.yimg.com/iu/api/res/1.2/QZ4TBDSRsGEoozPHQnaHPQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/03182024/6409.1.png"
"428.p.10122","369","Sensabaugh","Brice","UTA","Available","","SF","","","","","0.390","0.902","34","241","102","55","13","6","47","https://s.yimg.com/iu/api/res/1.2/NN9va3Thvxbgh9tivaYRIA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10092023/10122.png"
"428.p.4694","370","Matthews","Wesley","ATL","Available","","SG","","","","","0.351","0.750","24","110","53","23","16","11","8","https://s.yimg.com/iu/api/res/1.2/awadLF9eZ79ER3w9rCgwgA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10092023/4694.png"
"428.p.4163","371","Tucker","P.J.","LAC","Available","","SF","","","","","0.360","1.000","13","52","85","16","16","7","8","https://s.yimg.com/iu/api/res/1.2/LGDkcZzsNdPRC0puabyi4A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02212024/4163.png"
"428.p.5600","372","Simmons","Ben","BKN","Questionable","GTD - Back","PF,PG,SG","120.0","10.6","$5.2","95%","0.581","0.400","0","92","119","86","12","9","27","https://s.yimg.com/iu/api/res/1.2/BATiBgy8NB2899.L0KAXtQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10102023/5600.png"
"428.p.10112","373","Strawther","Julian","DEN","Available","","SF","","","","","0.369","0.710","41","227","61","47","17","7","23","https://s.yimg.com/iu/api/res/1.2/sxzFQ35jXj3kjNreuhMWqA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10182023/10112.png"
"428.p.6269","374","Green","Javonte","CHI","Available","","SG","","","","","0.600","0.769","10","110","67","5","10","8","7","https://s.yimg.com/iu/api/res/1.2/ntX.K8sEl.BqZvzcWGiR1w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10032022/6269.png"
"428.p.4480","375","McGee","JaVale","SAC","Available","","C","","","","","0.598","0.578","1","185","126","17","14","20","34","https://s.yimg.com/iu/api/res/1.2/y889.EtyDOKWHaec4hHCPg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10162023/4480.png"
"428.p.6058","376","Mykhailiuk","Svi","BOS","Available","","SF","","","","","0.416","0.667","42","162","51","35","11","1","12","https://s.yimg.com/iu/api/res/1.2/XIi8PpHo2veJyY6ZQykoJQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10102023/6058.png"
"428.p.6687","377","Waters III","Lindy","OKC","Available","","PF,SF,SG","","","","","0.471","1.000","37","137","40","24","5","7","7","https://s.yimg.com/iu/api/res/1.2/Lf3IArjU4Q2kV0cEQzJWhA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10192023/6687.png"
"428.p.10121","378","Clowney","Noah","BKN","Available","","PF","","","","","0.538","0.700","12","133","81","18","8","16","15","https://s.yimg.com/iu/api/res/1.2/lFs9fLzuzh.R6zMvkPLd7g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10102023/10121.png"
"428.p.5195","379","Bullock Jr.","Reggie","HOU","Available","","PF,SF","","","","","0.415","1.000","27","96","73","15","12","5","10","https://s.yimg.com/iu/api/res/1.2/KZdBV5aIIaCA..tzbwCMRg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10042022/5195.png"
"428.p.4800","380","Smith","Ish","CHA","NotAvailable","NA","PG","","","","","0.418","0.750","4","139","76","145","17","4","47","https://s.yimg.com/iu/api/res/1.2/5nghqi2kbxMRuC7kS4QxaA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10042022/4800.png"
"428.p.6290","381","Brissett","Oshae","BOS","Available","","PF,SF","","","","","0.444","0.602","15","201","160","44","19","8","20","https://s.yimg.com/iu/api/res/1.2/u5eHta24OYosywPIqNNTdQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10102023/6290.png"
"428.p.6595","382","Bassey","Charles","SAS","Questionable","GTD - Knee","C","","","","","0.725","0.833","0","63","76","21","8","17","15","https://s.yimg.com/iu/api/res/1.2/6lDxK6pWSgsEtVQ__7ac6w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10122023/6595.png"
"428.p.4660","383","Mills","Patty","MIA","Available","","PG","","","","","0.351","1.000","24","127","35","34","20","1","16","https://s.yimg.com/iu/api/res/1.2/NlsH.DriCq0BdDuBD9XmOw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10092023/4660.png"
"428.p.6700","384","Davis","Johnny","WAS","Available","","SF,SG","","","","","0.403","0.583","14","152","72","32","18","10","13","https://s.yimg.com/iu/api/res/1.2/DDVbDUWICQ7aH37Sq451Dw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10112023/6700.png"
"428.p.6164","385","Morant","Ja","MEM","Questionable","GTD - Shoulder","PG","75.1","6.8","$10.7","97%","0.471","0.813","14","226","50","73","7","5","27","https://s.yimg.com/iu/api/res/1.2/ImDKtIYIdXXuMbixwbVeOA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10252023/6164.png"
"428.p.5661","386","Jones","Damian","CLE","Available","","C","","","","","0.597","0.857","3","107","62","15","7","13","13","https://s.yimg.com/iu/api/res/1.2/Lsn7NyoLYS6YyIBMIZN2nw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10122023/5661.png"
"428.p.5214","387","Muscala","Mike","OKC","Available","","C,PF","","","","","0.359","0.680","28","157","125","36","9","13","22","https://s.yimg.com/iu/api/res/1.2/FsrR8jDN1iGJ2bnEonzM6g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10112023/5214.png"
"428.p.6782","388","Umude","Stanley","DET","Questionable","GTD - Ankle","SG","","","","","0.440","0.906","24","127","51","11","8","7","14","https://s.yimg.com/iu/api/res/1.2/BXZbNLWG5cTP.v4DFh26ew--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10172023/6782.png"
"428.p.6759","389","Freeman-Liberty","Javon","TOR","Available","","PG","","","","","0.444","0.917","10","153","70","40","10","4","25","https://s.yimg.com/iu/api/res/1.2/xsi5qRxQVTo3zDzCuQS7RA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10092023/6759.png"
"428.p.5728","390","House Jr.","Danuel","PHI","NotAvailable","NA","SF","","","","","0.448","0.761","15","144","58","28","15","5","19","https://s.yimg.com/iu/api/res/1.2/jC2nD3pDC.ivrHpYNQtDhA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10172023/5728.png"
"428.p.4387","391","Rose","Derrick","MEM","Questionable","GTD - Groin","PG","","","","","0.461","0.889","15","191","45","78","8","2","31","https://s.yimg.com/iu/api/res/1.2/0ZnYY3eH0hjXtQCpeuCXeg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10252023/4387.png"
"428.p.10117","392","Brown","Kobe","LAC","Available","","PF","","","","","0.411","0.500","14","89","62","25","12","6","9","https://s.yimg.com/iu/api/res/1.2/6A1KN3mbE1a0OWDtkd3Vvg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10202023/10117.png"
"428.p.6574","393","Robinson-Earl","Jeremiah","NOP","Available","","C,PF","","","","","0.474","0.750","13","115","76","21","10","4","16","https://s.yimg.com/iu/api/res/1.2/FX3VebEvSWgL_PDOLd2D7w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10192023/6574.png"
"428.p.6654","394","Ryan","Matt","NOP","Available","","SF","","","","","0.434","0.929","41","152","40","18","6","1","19","https://s.yimg.com/iu/api/res/1.2/fnlsbe7hcgqrvfW5C1TIFg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242023/6654.png"
"428.p.6802","395","Robinson","Orlando","MIA","Available","","C","","","","","0.500","0.760","8","99","84","34","7","8","18","https://s.yimg.com/iu/api/res/1.2/W_UN0tFx9gOxTqKHwYt6MA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242023/6802.png"
"428.p.6632","396","Champagnie","Justin","WAS","Available","","SF,SG","","","","","0.410","0.800","13","89","53","19","10","9","10","https://s.yimg.com/iu/api/res/1.2/7COvIV8hyPWdDyRfBJiPpw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242023/6632.png"
"428.p.6701","397","Dieng","Ousmane","OKC","Available","","PF,SF","","","","","0.422","0.875","21","133","51","37","8","5","19","https://s.yimg.com/iu/api/res/1.2/.pt2emxpG5bJi8oVpVKB6w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10192023/6701.png"
"428.p.10152","398","Black","Leaky","CHA","Available","","F,SF","","","","","0.481","0.667","9","69","48","24","8","11","6","https://s.yimg.com/iu/api/res/1.2/0WNc9zmUcU6HnuC5.fQkfw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10102023/10152.png"
"428.p.10064","399","Rupert","Rayan","POR","Available","","SG","","","","","0.335","0.760","28","155","92","62","12","3","31","https://s.yimg.com/iu/api/res/1.2/6Go.U9VfQRAhpWJliNT6RQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10162023/10064.png"
"428.p.6586","400","Edwards","Kessler","SAC","Available","","SF,SG","","","","","0.415","0.556","20","93","42","15","10","4","4","https://s.yimg.com/iu/api/res/1.2/F2I10S_fVLwjMBPUqHPGmQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10162023/6586.png"
"428.p.6464","401","Forrest","Trent","ATL","Available","","PG","","","","","0.378","0.765","2","83","51","92","11","3","20","https://s.yimg.com/iu/api/res/1.2/TVOg_j7mujZ5Ul_0m8rP5w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10092023/6464.png"
"428.p.10125","402","Council IV","Ricky","PHI","Available","","SG","","","","","0.482","0.746","12","173","46","16","8","1","5","https://s.yimg.com/iu/api/res/1.2/g0fwb8q7T9FTPZ7M92VQrg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10172023/10125.png"
"428.p.6762","403","Juzang","Johnny","UTA","Available","","SF,SG","","","","","0.464","0.714","32","144","36","23","4","2","13","https://s.yimg.com/iu/api/res/1.2/C_kokaG5bLsefrJIf75ckg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10092023/6762.png"
"428.p.6204","404","Okeke","Chuma","ORL","Available","","PF,SF","","","","","0.357","0.571","23","107","80","20","9","7","16","https://s.yimg.com/iu/api/res/1.2/EjK3lrhJbe1VHi_5_EBXhg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10192023/6204.png"
"428.p.6750","405","Quinones","Lester","GSW","Available","","SG","","","","","0.397","0.690","32","164","72","36","6","2","17","https://s.yimg.com/iu/api/res/1.2/qIGNrJKLEJmeHHQf0A.ApA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10132023/6750.png"
"428.p.5657","406","Korkmaz","Furkan","PHI","NotAvailable","NA","SF,SG","","","","","0.395","0.700","14","88","30","25","14","3","10","https://s.yimg.com/iu/api/res/1.2/0rKl4ac5Fn0t54U2qwkFPw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10172023/5657.png"
"428.p.4682","407","Temple","Garrett","TOR","Available","","SG","","","","","0.372","0.818","12","88","45","28","12","3","14","https://s.yimg.com/iu/api/res/1.2/OtJyeJt6cwl4xAdM36hj3w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10092023/4682.png"
"428.p.4497","408","Jordan","DeAndre","DEN","Available","","C","","","","","0.624","0.491","0","142","157","26","6","16","23","https://s.yimg.com/iu/api/res/1.2/S3H5rWT_m9dj66b9Ucdw2w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10182023/4497.png"
"428.p.6745","409","Santos","Gui","GSW","Available","","PF","","","","","0.509","0.941","10","82","49","14","4","2","7","https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png"
"428.p.6801","410","Cain","Jamal","MIA","Available","","PF,SF","","","","","0.430","0.783","11","97","37","10","10","5","8","https://s.yimg.com/iu/api/res/1.2/gzcou1PETAK3o.TUZAr.ZA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242023/6801.png"
"428.p.6045","411","Graham","Devonte'","SAS","Available","","PG,SG","","","","","0.352","0.813","25","114","36","49","9","2","17","https://s.yimg.com/iu/api/res/1.2/E5ymSDcmFJsGYtt42wHMbg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10122023/6045.png"
"428.p.6465","412","Hagans","Ashton","POR","Available","","PG","","","","","0.408","0.824","8","80","45","54","11","9","30","https://s.yimg.com/iu/api/res/1.2/2WHY2MAwt0NwrTEnz0MSeA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/12172020/6465.png"
"428.p.10199","413","Evbuomwan","Tosan","DET","Available","","SF","","","","","0.507","0.680","12","101","60","16","6","5","9","https://s.yimg.com/iu/api/res/1.2/Uf2ECHSD.rQnfpCCVKAg8A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10172023/10199.png"
"428.p.6803","414","Rhoden","Jared","DET","Available","","SF,SG","","","","","0.500","0.625","12","83","33","14","3","13","7","https://s.yimg.com/iu/api/res/1.2/vx.LDpfXhpZ7xaMZW3GWVg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10172023/6803.png"
"428.p.6751","415","Gillespie","Collin","DEN","Injured","INJ - Knee","PG","","","","","0.464","0.667","15","87","21","27","13","0","14","https://s.yimg.com/iu/api/res/1.2/Yalnf7xmakzNQNCizr2n8Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10182023/6751.png"
"428.p.6584","416","Livers","Isaiah","DET","NotAvailable","NA - Hip","PF,SF","","","","","0.345","0.667","22","114","48","25","13","5","16","https://s.yimg.com/iu/api/res/1.2/QOxL19K8FGSYNGyjDUL0bg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10172023/6584.png"
"428.p.6240","417","McDaniels","Jalen","TOR","Available","","PF,SF","","","","","0.344","0.730","12","169","79","37","19","6","30","https://s.yimg.com/iu/api/res/1.2/z25JnDsuBO7SS945GKKRvw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10092023/6240.png"
